Index;t;x;y
1025,000000000;66,981474512;2,890814025;1,594824351
1026,000000000;67,049138393;2,876217432;1,570639785
1027,000000000;67,117602251;2,862944702;1,546468773
1028,000000000;67,186890465;2,851006022;1,522318937
1029,000000000;67,257030124;2,840413576;1,498197228
1030,000000000;67,328047968;2,831182228;1,474111018
1031,000000000;67,399972666;2,823329301;1,450067344
1032,000000000;67,472834856;2,816874828;1,426072948
1033,000000000;67,546665302;2,811841915;1,402134918
1034,000000000;67,621498254;2,808256695;1,378259632
1035,000000000;67,697369063;2,806148809;1,354453597
1036,000000000;67,774316139;2,805551610;1,330722877
1037,000000000;67,852379637;2,806502555;1,307073575
1038,000000000;67,931603125;2,809043571;1,283511389
1039,000000000;68,012033320;2,813221532;1,260041786
1040,000000000;68,093719982;2,819088737;1,236670121
1041,000000000;68,176718433;2,826703668;1,213401026
1042,000000000;68,261086993;2,836131475;1,190239267
1043,000000000;68,346889978;2,847444977;1,167189035
1044,000000000;68,434197420;2,860725545;1,144254197
1045,000000000;68,523085684;2,876064185;1,121438309
1046,000000000;68,613639242;2,893562997;1,098744369
1047,000000000;68,705950494;2,913336516;1,076175106
1048,000000000;68,800121518;2,935513622;1,053732812
1049,000000000;68,896266071;2,960239872;1,031419188
1050,000000000;68,994509458;2,987679659;1,009235736
1051,000000000;69,094992344;3,018019799;0,000000001
1052,000000000;69,197871942;3,051473029;0,000000001
1053,000000000;69,303322825;3,088281875;0,000000001
1054,000000000;69,411544027;3,128725492;0,000000001
1055,000000000;69,522757664;3,173124618;0,000000001
1056,000000000;69,637214275;3,221849961;0,000000001
1057,000000000;69,755194433;3,275330573;0,000000001
1058,000000000;69,877013959;3,334065391;0,000000001
1059,000000000;70,003022658;3,398633673;0,000000001
1060,000000000;70,133604164;3,469707573;0,000000001
1061,000000000;70,269166816;3,548061413;0,000000001
1062,000000000;70,410124093;3,634574854;0,000000001
1063,000000000;70,556854685;3,730220422;0,000000001
1064,000000000;70,709637954;3,836025733;0,000000001
1065,000000000;70,868547489;3,952987284;0,000000001
1066,000000000;71,033321722;4,081932425;0,000000001
1067,000000000;71,203247676;4,223343962;0,000000001
1068,000000000;71,377161514;4,377236822;0,000000001
1069,000000000;71,553649319;4,543206740;0,000000001
1070,000000000;71,731436472;4,720724863;0,000000001
1071,000000000;71,909810761;4,909604732;0,000000001
1072,000000000;72,088939836;5,110515433;0,000000001
1073,000000000;72,263700653;5,317729726;0,000000001
1074,000000000;72,430537939;5,526190615;0,000000001
1075,000000000;72,590341885;5,735883902;0,000000001
1076,000000000;72,743940359;5,946907918;0,000000001
1077,000000000;72,892011696;6,159324768;0,000000001
1078,000000000;73,035115280;6,373160252;0,000000001
1079,000000000;73,173717488;6,588408564;0,000000001
1080,000000000;73,308211178;6,805036361;0,000000001
1081,000000000;73,438930814;7,022986772;0,000000001
1082,000000000;73,566163625;7,242182050;0,000000001
1083,000000000;73,686059170;7,455135252;0,000000001
1084,000000000;73,798856119;7,661152732;0,000000001
1085,000000000;73,905868070;7,861675403;0,000000001
1086,000000000;74,008035581;8,057702203;0,000000001
1087,000000000;74,106058179;8,249946789;0,000000001
1088,000000000;74,200477461;8,438940644;0,000000001
1089,000000000;74,291728018;8,625096685;0,000000001
1090,000000000;74,380160938;8,808731190;0,000000001
1091,000000000;74,466071685;8,990102815;0,000000001
1092,000000000;74,549709090;9,169418397;0,000000001
1093,000000000;74,631288343;9,346850523;0,000000001
1094,000000000;74,710996304;9,522541416;0,000000001
1095,000000000;74,788999005;9,696613335;0,000000001
1096,000000000;74,865445456;9,869172340;0,000000001
1097,000000000;74,940468377;10,040305984;0,000000001
1098,000000000;75,014190824;10,210095058;0,000000001
1099,000000000;75,086726307;10,378611273;0,000000001
1100,000000000;75,158181412;10,545920983;0,000000001
1101,000000000;75,228656602;10,712085024;0,000000001
1102,000000000;75,298250551;10,877167108;0,000000001
1103,000000000;75,367058059;11,041227238;0,000000001
1104,000000000;75,435170786;11,204321720;0,000000001
1105,000000000;75,502685817;11,366522053;0,000000001
1106,000000000;75,569700266;11,527900362;0,000000001
1107,000000000;75,636317346;11,688542099;0,000000001
1108,000000000;75,702646283;11,848543695;0,000000001
1109,000000000;75,768810107;12,008028762;0,000000001
1110,000000000;75,834945061;12,167143376;0,000000001
1111,000000000;75,901212424;12,326080168;0,000000001
1112,000000000;75,967806725;12,485091937;0,000000001
1113,000000000;76,034969512;12,644515725;0,000000001
1114,000000000;76,103024131;12,804841826;0,000000001
1115,000000000;76,172415231;12,966784429;0,000000001
1116,000000000;76,243814943;13,131489970;0,000000001
1117,000000000;76,318341297;13,300961471;0,000000001
1118,000000000;76,398196359;13,479320565;0,000000001
1119,000000000;76,479075718;13,656033646;0,000000001
1120,000000000;76,559867621;13,828030555;0,000000001
1121,000000000;76,640716655;13,995018227;0,000000001
1122,000000000;76,713795817;14,141016389;0,000000001
1123,000000000;76,778227301;14,265446744;0,000000001
1124,000000000;76,837342930;14,375767551;0,000000001
1125,000000000;76,892796400;14,475661928;0,000000001
1126,000000000;76,945448008;14,567078119;0,000000001
1127,000000000;76,995830366;14,651238232;0,000000001
1128,000000000;77,044307996;14,728987620;0,000000001
1129,000000000;77,091149446;14,800952729;0,000000001
1130,000000000;77,136559783;14,867615247;1,011971546
1131,000000000;77,180703682;14,929361655;1,028860259
1132,000000000;77,223712474;14,986503486;1,045719397
1133,000000000;77,265698726;15,039304581;1,062566764
1134,000000000;77,306755631;15,087985206;1,079416094
1135,000000000;77,346966669;15,132737916;1,096280204
1136,000000000;77,386399238;15,173723421;1,113167757
1137,000000000;77,425117746;15,211087600;1,130088297
1138,000000000;77,463174759;15,244954154;1,147048107
1139,000000000;77,500620399;15,275435582;1,164053983
1140,000000000;77,537498475;15,302630725;1,181111305
1141,000000000;77,573849900;15,326628731;1,198225378
1142,000000000;77,609711170;15,347508828;1,215400556
1143,000000000;77,645116612;15,365342644;1,232641155
1144,000000000;77,680096188;15,380193819;1,249950256
1145,000000000;77,714680303;15,392120851;1,267331949
1146,000000000;77,748894023;15,401175307;1,284788367
1147,000000000;77,782765052;15,407404842;1,302323627
1148,000000000;77,816315919;15,410851403;1,319939782
1149,000000000;77,849569493;15,411553000;1,337639573
1150,000000000;77,882549073;15,409543371;1,355426475
1151,000000000;77,915272515;15,404852716;1,373301464
1152,000000000;77,947760302;15,397507629;1,391267309
1153,000000000;77,980032767;15,387530861;1,409327078
1154,000000000;78,012105753;15,374943147;1,427481644
1155,000000000;78,043998981;15,359760642;1,445734341
1156,000000000;78,075729240;15,341997321;1,464087104
1157,000000000;78,107313988;15,321663659;1,482542477
1158,000000000;78,138769783;15,298767509;1,501102678
1159,000000000;78,170112923;15,273313881;1,519769936
1160,000000000;78,201360264;15,245304262;1,538546953
1161,000000000;78,232528478;15,214737115;1,557436443
1162,000000000;78,263632253;15,181609947;1,576439992
1163,000000000;78,294689075;15,145914457;1,595560943
1164,000000000;78,325717291;15,107637842;1,614803221
1165,000000000;78,356732788;15,066766991;1,634169235
1166,000000000;78,387752806;15,023284070;1,653662194
1167,000000000;78,418797170;14,977164120;1,673286878
1168,000000000;78,449881820;14,928384496;1,693045513
1169,000000000;78,481028554;14,876910080;1,712943902
1170,000000000;78,512256663;14,822705819;1,732986080
1171,000000000;78,543589500;14,765725706;1,753178461
1172,000000000;78,575047397;14,705925021;1,773525236
1173,000000000;78,606656857;14,643243164;1,794034240
1174,000000000;78,638444913;14,577613246;1,814713251
1175,000000000;78,670437425;14,508965866;1,835568790
1176,000000000;78,702667972;14,437209747;1,856611817
1177,000000000;78,735168853;14,362250113;1,877851761
1178,000000000;78,767981897;14,283963422;1,899303440
1179,000000000;78,801146134;14,202224978;1,920978839
1180,000000000;78,834716789;14,116861603;1,942899312
1181,000000000;78,868745213;14,027699425;1,965082205
1182,000000000;78,903299754;13,934509165;1,987554147
1183,000000000;78,938459172;13,837019236;2,010346277
1184,000000000;78,974318673;13,734895712;2,033497561
1185,000000000;79,010993972;13,627725842;2,057056562
1186,000000000;79,048634837;13,514971506;2,081088936
1187,000000000;79,087438449;13,395918084;2,105684080
1188,000000000;79,127672355;13,269588162;2,130966784
1189,000000000;79,169722955;13,134564104;2,157122864
1190,000000000;79,214201270;12,988602544;2,184455921
1191,000000000;79,262188686;12,827733873;2,213519114
1192,000000000;79,316095614;12,643142279;2,245583379
1193,000000000;79,385226953;12,401003556;2,285698769
1194,000000000;79,437505323;12,214314347;2,315210539
1195,000000000;79,490509938;12,022292577;2,344344402
1196,000000000;79,538288135;11,847152025;2,369879692
1197,000000000;79,582999785;11,681743271;2,393116577
1198,000000000;79,625791827;11,522282077;2,414729667
1199,000000000;79,667241996;11,366932690;2,435056502
1200,000000000;79,707696421;11,214642245;2,454296193
1201,000000000;79,747391931;11,064719732;2,472580968
1202,000000000;79,786499097;10,916692521;2,490002438
1203,000000000;79,825153129;10,770200252;2,506629099
1204,000000000;79,863459956;10,624978391;2,522511086
1205,000000000;79,901506940;10,480822030;2,537686307
1206,000000000;79,939369030;10,337565598;2,552183943
1207,000000000;79,977113232;10,195068170;2,566026837
1208,000000000;80,014797322;10,053220048;2,579231522
1209,000000000;80,052476198;9,911920124;2,591810900
1210,000000000;80,090198418;9,771090035;2,603773301
1211,000000000;80,128013453;9,630647983;2,615125036
1212,000000000;80,165967410;9,490525691;2,625869062
1213,000000000;80,204103920;9,350665787;2,636005438
1214,000000000;80,242469858;9,211001657;2,645532859
1215,000000000;80,281108862;9,071482046;2,654446891
1216,000000000;80,320068757;8,932044936;2,662741746
1217,000000000;80,359398986;8,792628070;2,670409408
1218,000000000;80,399147301;8,653181570;2,677438920
1219,000000000;80,439372461;8,513624582;2,683818436
1220,000000000;80,480132173;8,373889345;2,689532641
1221,000000000;80,521491355;8,233894053;2,694563792
1222,000000000;80,563523243;8,093541668;2,698891177
1223,000000000;80,606309852;7,952721337;2,702490413
1224,000000000;80,649944062;7,811304976;2,705332779
1225,000000000;80,694534811;7,669134891;2,707384435
1226,000000000;80,740213488;7,526009790;2,708605072
1227,000000000;80,787139913;7,381674742;2,708945814
1228,000000000;80,835510941;7,235806312;2,708346349
1229,000000000;80,885584337;7,087957468;2,706730376
1230,000000000;80,937703938;6,937510022;2,703998028
1231,000000000;80,991111592;6,787016080;2,700115732
1232,000000000;81,045417702;6,637819831;2,695076973
1233,000000000;81,100725168;6,489849571;2,688849834
1234,000000000;81,157142332;6,343042610;2,681397424
1235,000000000;81,214789717;6,197330769;2,672676770
1236,000000000;81,273803633;6,052636431;2,662637604
1237,000000000;81,334340161;5,908869374;2,651220799
1238,000000000;81,396581200;5,765920860;2,638356100
1239,000000000;81,460739677;5,623662491;2,623959623
1240,000000000;81,524415759;5,487504763;2,608592764
1241,000000000;81,585057065;5,362412519;2,593015109
1242,000000000;81,643585854;5,245831443;2,577157089
1243,000000000;81,700617960;5,136078486;2,560971479
1244,000000000;81,756537746;5,032077129;2,544439913
1245,000000000;81,811609210;4,933073842;2,527557008
1246,000000000;81,866025393;4,838509434;2,510323976
1247,000000000;81,919932180;4,747954281;2,492746224
1248,000000000;81,973445174;4,661064964;2,474831113
1249,000000000;82,026659573;4,577558602;2,456586761
1250,000000000;82,079653364;4,497201112;2,438022418
1251,000000000;82,132492350;4,419794348;2,419147818
1252,000000000;82,185235277;4,345165034;2,399972125
1253,000000000;82,237931513;4,273165430;2,380505356
1254,000000000;82,290626569;4,203663374;2,360756839
1255,000000000;82,343359743;4,136543862;2,340736446
1256,000000000;82,396167403;4,071703296;2,320453657
1257,000000000;82,449083115;4,009048357;2,299917744
1258,000000000;82,502136450;3,948496453;2,279138424
1259,000000000;82,555357807;3,889969445;2,258124146
1260,000000000;82,608773418;3,833398780;2,236884171
1261,000000000;82,662408793;3,778721026;2,215427345
1262,000000000;82,716287389;3,725878848;2,193762721
1263,000000000;82,770432802;3,674818442;2,171898770
1264,000000000;82,824867206;3,625490816;2,149844072
1265,000000000;82,879611890;3,577850952;2,127607172
1266,000000000;82,934687713;3,531857169;2,105196448
1267,000000000;82,990114758;3,487471222;2,082620304
1268,000000000;83,045912357;3,444658057;2,059887203
1269,000000000;83,102100732;3,403384438;2,037005038
1270,000000000;83,158698235;3,363620903;2,013982293
1271,000000000;83,215724078;3,325339610;1,990826963
1272,000000000;83,273196488;3,288515566;1,967547334
1273,000000000;83,331134982;3,253125064;1,944151088
1274,000000000;83,389557008;3,219147725;1,920646685
1275,000000000;83,448481332;3,186564329;1,897042019
1276,000000000;83,507926535;3,155357728;1,873345049
1277,000000000;83,567911192;3,125512693;1,849563741
1278,000000000;83,628453868;3,097015885;1,825706094
1279,000000000;83,689573351;3,069855720;1,801780061
1280,000000000;83,751288940;3,044022258;1,777793459
1281,000000000;83,813619648;3,019507547;1,753754293
1282,000000000;83,876585060;2,996305267;1,729670444
1283,000000000;83,940205248;2,974410812;1,705549713
1284,000000000;84,004500666;2,953821372;1,681399887
1285,000000000;84,069492255;2,934535945;1,657228712
1286,000000000;84,135201330;2,916555418;1,633043958
1287,000000000;84,201649921;2,899882532;1,608853304
1288,000000000;84,268860720;2,884521982;1,584664383
1289,000000000;84,336857737;2,870480377;1,560484572
1290,000000000;84,405664760;2,857766667;1,536321561
1291,000000000;84,475307652;2,846391794;1,512182564
1292,000000000;84,545813263;2,836369084;1,488074743
1293,000000000;84,617208973;2,827714441;1,464005382
1294,000000000;84,689524026;2,820446325;1,439981476
1295,000000000;84,762789078;2,814586029;1,416009914
1296,000000000;84,837036579;2,810157868;1,392097406
1297,000000000;84,912301256;2,807189422;1,368250375
1298,000000000;84,988619062;2,805711859;1,344475345
1299,000000000;85,066029652;2,805760185;1,320778224
1300,000000000;85,144574764;2,807373687;1,297164890
1301,000000000;85,224299024;2,810596310;1,273641015
1302,000000000;85,305250491;2,815477144;1,250211987
1303,000000000;85,387481359;2,822071018;1,226882816
1304,000000000;85,471047645;2,830439090;1,203658334
1305,000000000;85,556010967;2,840649712;1,180542833
1306,000000000;85,642436462;2,852778984;1,157540774
1307,000000000;85,730398609;2,866912444;1,134655395
1308,000000000;85,819975569;2,883145356;1,111890411
1309,000000000;85,911255816;2,901584982;1,089248503
1310,000000000;86,004334924;2,922351489;1,066732401
1311,000000000;86,099320268;2,945580586;1,044344006
1312,000000000;86,196329942;2,971425329;1,022085009
1313,000000000;86,295496070;3,000059285;0,000000001
1314,000000000;86,396964862;3,031679329;0,000000001
1315,000000000;86,500901691;3,066510487;0,000000001
1316,000000000;86,607491421;3,104810115;0,000000001
1317,000000000;86,716940845;3,146873441;0,000000001
1318,000000000;86,829484697;3,193041576;0,000000001
1319,000000000;86,945384526;3,243708032;0,000000001
1320,000000000;87,064936802;3,299330438;0,000000001
1321,000000000;87,188471570;3,360440053;0,000000001
1322,000000000;87,316352736;3,427653475;0,000000001
1323,000000000;87,448976240;3,501685056;0,000000001
1324,000000000;87,586755435;3,583353359;0,000000001
1325,000000000;87,730095277;3,673579682;0,000000001
1326,000000000;87,879343662;3,773367154;0,000000001
1327,000000000;88,034707996;3,883743629;0,000000001
1328,000000000;88,196137144;4,005654151;0,000000001
1329,000000000;88,363189237;4,139801770;0,000000001
1330,000000000;88,534954090;4,286482664;0,000000001
1331,000000000;88,710122996;4,445513771;0,000000001
1332,000000000;88,887287860;4,616390416;0,000000001
1333,000000000;89,065363116;4,798665787;0,000000001
1334,000000000;89,243974606;4,992449674;0,000000001
1335,000000000;89,423707522;5,198903565;0,000000001
1336,000000000;89,595015279;5,406717339;0,000000001
1337,000000000;89,758734041;5,615692307;0,000000001
1338,000000000;89,915792862;5,825944594;0,000000001
1339,000000000;90,066952601;6,037558655;0,000000001
1340,000000000;90,212837301;6,250580801;0,000000001
1341,000000000;90,353963806;6,465022751;0,000000001
1342,000000000;90,490764948;6,680866416;0,000000001
1343,000000000;90,623607042;6,898068018;0,000000001
1344,000000000;90,752803116;7,116561407;0,000000001
1345,000000000;90,877571011;7,334395382;0,000000001
1346,000000000;90,994235423;7,544168424;0,000000001
1347,000000000;91,104417890;7,747684596;0,000000001
1348,000000000;91,209255493;7,946178488;0,000000001
1349,000000000;91,309571949;8,140509759;0,000000001
1350,000000000;91,405991278;8,331304257;0,000000001
1351,000000000;91,499003567;8,519034990;0,000000001
1352,000000000;91,589007795;8,704076437;0,000000001
1353,000000000;91,676327501;8,886714483;0,000000001
1354,000000000;91,761236289;9,067183040;0,000000001
1355,000000000;91,843966773;9,245671415;0,000000001
1356,000000000;91,924721891;9,422339710;0,000000001
1357,000000000;92,003678862;9,597320633;0,000000001
1358,000000000;92,080998154;9,770733917;0,000000001
1359,000000000;92,156817845;9,942669271;0,000000001
1360,000000000;92,231269243;10,113217870;0,000000001
1361,000000000;92,304470395;10,282454869;0,000000001
1362,000000000;92,376531046;10,450448120;0,000000001
1363,000000000;92,447553106;10,617257012;0,000000001
1364,000000000;92,517639526;10,782951453;0,000000001
1365,000000000;92,586884575;10,947587301;0,000000001
1366,000000000;92,655382604;11,111225293;0,000000001
1367,000000000;92,723227258;11,273927621;0,000000001
1368,000000000;92,790514728;11,435764098;0,000000001
1369,000000000;92,857346171;11,596816235;0,000000001
1370,000000000;92,923825586;11,757170172;0,000000001
1371,000000000;92,990067588;11,916933065;0,000000001
1372,000000000;93,056199440;12,076235176;0,000000001
1373,000000000;93,122370841;12,235249713;0,000000001
1374,000000000;93,188752260;12,394183804;0,000000001
1375,000000000;93,255555710;12,553321320;0,000000001
1376,000000000;93,323055035;12,713060555;0,000000001
1377,000000000;93,391618527;12,873974643;0,000000001
1378,000000000;93,461770911;13,036928876;0,000000001
1379,000000000;93,534335044;13,203357537;0,000000001
1380,000000000;93,610766951;13,375920223;0,000000001
1381,000000000;93,691735184;13,555170619;0,000000001
1382,000000000;93,772564543;13,729916847;0,000000001
1383,000000000;93,853360744;13,899813813;0,000000001
1384,000000000;93,934272920;14,064551769;0,000000001
1385,000000000;94,003108806;14,199965080;0,000000001
1386,000000000;94,064833723;14,317329110;0,000000001
1387,000000000;94,122135588;14,422569993;0,000000001
1388,000000000;94,176228213;14,518405862;0,000000001
1389,000000000;94,227788907;14,606381789;0,000000001
1390,000000000;94,277262079;14,687522340;0,000000001
1391,000000000;94,324962401;14,762559655;0,000000001
1392,000000000;94,371127136;14,832048266;1,002781032
1393,000000000;94,415939691;14,896420154;1,019693734
1394,000000000;94,459549316;14,956026275;1,036566351
1395,000000000;94,502078293;15,011154950;1,053418213
1396,000000000;94,543629515;15,062048352;1,070265064
1397,000000000;94,584290519;15,108912243;1,087119795
1398,000000000;94,624137770;15,151924611;1,103993535
1399,000000000;94,663234787;15,191236729;1,120894297
1400,000000000;94,701641989;15,226985769;1,137830767
1401,000000000;94,739413513;15,259292506;1,154810695
1402,000000000;94,776595688;15,288261820;1,171839902
1403,000000000;94,813229259;15,313986517;1,188922971
1404,000000000;94,849353821;15,336551532;1,206065125
1405,000000000;94,885002565;15,356031231;1,223269606
1406,000000000;94,920209887;15,372494752;1,240541163
1407,000000000;94,955005835;15,386003222;1,257883296
1408,000000000;94,989418397;15,396611766;1,275299239
1409,000000000;95,023473845;15,404370097;1,292792043
1410,000000000;95,057195473;15,409322816;1,310363832
1411,000000000;95,090607944;15,411510499;1,328017998
1412,000000000;95,123734239;15,410969105;1,345757583
1413,000000000;95,156592676;15,407730894;1,363583581
1414,000000000;95,189206022;15,401824167;1,381499793
1415,000000000;95,221594023;15,393273560;1,399508788
1416,000000000;95,253773515;15,382101130;1,417611843
1417,000000000;95,285762867;15,368325360;1,435811374
1418,000000000;95,317579777;15,351961658;1,454109693
1419,000000000;95,349241969;15,333022105;1,472509377
1420,000000000;95,380766331;15,311516013;1,491012734
1421,000000000;95,412169581;15,287449680;1,509622160
1422,000000000;95,443467345;15,260827250;1,528339550
1423,000000000;95,474673883;15,231651412;1,547166085
1424,000000000;95,505808768;15,199916884;1,566106249
1425,000000000;95,536890317;15,165615687;1,585163892
1426,000000000;95,567931742;15,128742432;1,604339773
1427,000000000;95,598951342;15,089283099;1,623637785
1428,000000000;95,629967605;15,047219786;1,643061943
1429,000000000;95,660994803;15,002537218;1,662613575
1430,000000000;95,692055291;14,955205329;1,682299008
1431,000000000;95,723167284;14,905196126;1,702121866
1432,000000000;95,754348267;14,852479624;1,722085130
1433,000000000;95,785622912;14,797009910;1,742196184
1434,000000000;95,817009602;14,738747887;1,762458126
1435,000000000;95,848534190;14,677636824;1,782878556
1436,000000000;95,880222879;14,613614162;1,803464946
1437,000000000;95,912100489;14,546615354;1,824223419
1438,000000000;95,944196506;14,476561257;1,845162596
1439,000000000;95,976546353;14,403353660;1,866294340
1440,000000000;96,009185597;14,326887116;1,887629850
1441,000000000;96,042154643;14,247037799;1,909182577
1442,000000000;96,075497267;14,163665880;1,930967084
1443,000000000;96,109268180;14,076595064;1,953003750
1444,000000000;96,143529496;13,985618666;1,975316166
1445,000000000;96,178350950;13,890497133;1,997930885
1446,000000000;96,213816027;13,790938900;2,020880907
1447,000000000;96,250033008;13,686564425;2,044212106
1448,000000000;96,287129750;13,576914449;2,067978830
1449,000000000;96,325274197;13,461382341;2,092255638
1450,000000000;96,364692146;13,339146929;2,117146322
1451,000000000;96,405697837;13,209057878;2,142799575
1452,000000000;96,448762538;13,069385387;2,169445544
1453,000000000;96,494664769;12,917270499;2,197476278
1454,000000000;96,544906829;12,747205758;2,227671006
1455,000000000;96,603475504;12,544644859;2,262159914
1456,000000000;96,660337201;12,343993266;2,294838281
1457,000000000;96,711119094;12,161847651;2,323291547
1458,000000000;96,762222956;11,976086405;2,351175822
1459,000000000;96,809031824;11,804058757;2,376014815
1460,000000000;96,853174421;11,640424566;2,398790412
1461,000000000;96,895580285;11,482148719;2,420049351
1462,000000000;96,936746650;11,327669675;2,440081489
1463,000000000;96,976988015;11,176038419;2,459066285
1464,000000000;97,016519274;11,026637190;2,477122753
1465,000000000;97,055500085;10,879028344;2,494335488
1466,000000000;97,094056706;10,732881053;2,510767477
1467,000000000;97,132288738;10,587951666;2,526464976
1468,000000000;97,170281520;10,444040721;2,541464079
1469,000000000;97,208109151;10,300984303;2,555792711
1470,000000000;97,245830535;10,158671015;2,569469925
1471,000000000;97,283506426;10,016979151;2,582512737
1472,000000000;97,321191045;9,875809795;2,594933147
1473,000000000;97,358932075;9,735087777;2,606738566
1474,000000000;97,396777885;9,594735589;2,617934352
1475,000000000;97,434774077;9,454687189;2,628522745
1476,000000000;97,472964555;9,314884803;2,638503315
1477,000000000;97,511395620;9,175264732;2,647874021
1478,000000000;97,550112941;9,035769423;2,656630310
1479,000000000;97,589162296;8,896345550;2,664765289
1480,000000000;97,628594246;8,756928346;2,672270546
1481,000000000;97,668460780;8,617454921;2,679135165
1482,000000000;97,708819471;8,477851017;2,685346194
1483,000000000;97,749727451;8,338053441;2,690887384
1484,000000000;97,791252736;8,197972852;2,695740467
1485,000000000;97,833470612;8,057509015;2,699883851
1486,000000000;97,876464776;7,916549875;2,703292064
1487,000000000;97,920332735;7,774957485;2,705935278
1488,000000000;97,965189451;7,632561452;2,707778177
1489,000000000;98,011171176;7,489153461;2,708778409
1490,000000000;98,058446690;7,344461262;2,708884528
1491,000000000;98,107227329;7,198131180;2,708032637
1492,000000000;98,157786602;7,049687966;2,706141355
1493,000000000;98,210501311;6,898443544;2,703102863
1494,000000000;98,264129685;6,748298661;2,698924330
1495,000000000;98,318684987;6,599425488;2,693581380
1496,000000000;98,374269326;6,451760706;2,687040954
1497,000000000;98,430992218;6,305244961;2,679264891
1498,000000000;98,488979180;6,159804623;2,670208310
1499,000000000;98,548371498;6,015358511;2,659818752
1500,000000000;98,609330483;5,871814218;2,648034592
1501,000000000;98,672045130;5,729058809;2,634782412
1502,000000000;98,736738482;5,586956090;2,619974108
1503,000000000;98,799520026;5,453976778;2,604558495
1504,000000000;98,859530903;5,331317258;2,588915207
1505,000000000;98,917621714;5,216646733;2,572975176
1506,000000000;98,974331896;5,108481415;2,556700966
1507,000000000;99,030008275;5,005845543;2,540078283
1508,000000000;99,084892536;4,908046072;2,523103979
1509,000000000;99,139162900;4,814563780;2,505780767
1510,000000000;99,192957383;4,724992610;2,488114305
1511,000000000;99,246384137;4,639009235;2,470112685
1512,000000000;99,299534110;4,556343629;2,451784123
1513,000000000;99,352481209;4,476772860;2,433138225
1514,000000000;99,405290462;4,400103975;2,414184134
1515,000000000;99,458016099;4,326173597;2,394931929
1516,000000000;99,510707550;4,254836648;2,375391027
1517,000000000;99,563408175;4,185966307;2,355571065
1518,000000000;99,616156789;4,119450272;2,335481681
1519,000000000;99,668988699;4,055188123;2,315132409
1520,000000000;99,721937480;3,993088196;2,294532207
1521,000000000;99,775032714;3,933069445;2,273690523
1522,000000000;99,828302326;3,875057873;2,252616548
1523,000000000;99,881772598;3,818985979;2,231319336
1524,000000000;99,935468876;3,764791555;2,209807630
1525,000000000;99,989415090;3,712417797;2,188090149
1526,000000000;100,000000000;3,702380112;2,183818149
